20:11:29 Load Cash Item List, Type : 0, Index : 0, Amount : 1, UseTime : 0, Category : 0, Price : 10,SPOP : 0
20:11:29 Load Cash Item List, Type : 2, Index : 6, Amount : 1, UseTime : 0, Category : 0, Price : 10,SPOP : 0
20:11:29 Load Cash Item List, Type : 2, Index : 7, Amount : 1, UseTime : 0, Category : 0, Price : 11,SPOP : 0
20:11:29 Load Cash Item List, Type : 2, Index : 8, Amount : 1, UseTime : 0, Category : 0, Price : 12,SPOP : 0
20:11:29 Load Cash Item List, Type : 2, Index : 9, Amount : 1, UseTime : 0, Category : 0, Price : 13,SPOP : 0
20:11:29 Load Cash Item List, Type : 2, Index : 10, Amount : 1, UseTime : 0, Category : 0, Price : 15,SPOP : 0
20:11:29 Load Cash Item List, Type : 2, Index : 11, Amount : 1, UseTime : 0, Category : 0, Price : 14,SPOP : 0
20:11:29 Load Cash Item List, Type : 2, Index : 12, Amount : 1, UseTime : 0, Category : 0, Price : 19,SPOP : 0
20:11:29 Load Cash Item List, Type : 2, Index : 13, Amount : 1, UseTime : 0, Category : 0, Price : 19,SPOP : 0
20:11:29 Load Cash Item List, Type : 2, Index : 14, Amount : 1, UseTime : 0, Category : 0, Price : 24,SPOP : 0
20:11:29 Load Cash Item List, Type : 2, Index : 15, Amount : 1, UseTime : 0, Category : 0, Price : 27,SPOP : 0
20:11:29 Load Cash Item List, Type : 3, Index : 0, Amount : 1, UseTime : 0, Category : 0, Price : 10,SPOP : 0
20:11:29 Load Cash Item List, Type : 3, Index : 1, Amount : 1, UseTime : 0, Category : 0, Price : 11,SPOP : 0
20:11:29 Load Cash Item List, Type : 3, Index : 2, Amount : 1, UseTime : 0, Category : 0, Price : 11,SPOP : 0
20:11:29 Load Cash Item List, Type : 3, Index : 3, Amount : 1, UseTime : 0, Category : 0, Price : 12,SPOP : 0
20:11:29 Load Cash Item List, Type : 3, Index : 4, Amount : 1, UseTime : 0, Category : 0, Price : 11,SPOP : 0
20:11:29 Load Cash Item List, Type : 3, Index : 5, Amount : 1, UseTime : 0, Category : 0, Price : 10,SPOP : 0
20:11:29 Load Cash Item List, Type : 3, Index : 6, Amount : 1, UseTime : 0, Category : 0, Price : 10,SPOP : 0
20:11:29 Load Cash Item List, Type : 3, Index : 7, Amount : 1, UseTime : 0, Category : 0, Price : 11,SPOP : 0
20:11:29 Load Cash Item List, Type : 3, Index : 8, Amount : 1, UseTime : 0, Category : 0, Price : 11,SPOP : 0
20:11:29 Load Cash Item List, Type : 3, Index : 9, Amount : 1, UseTime : 0, Category : 0, Price : 14,SPOP : 0
20:11:29 Load Cash Item List, Type : 3, Index : 10, Amount : 1, UseTime : 0, Category : 0, Price : 13,SPOP : 0
20:11:29 Load Cash Item List, Type : 4, Index : 0, Amount : 1, UseTime : 0, Category : 0, Price : 10,SPOP : 0
20:11:29 Load Cash Item List, Type : 4, Index : 1, Amount : 1, UseTime : 0, Category : 0, Price : 10,SPOP : 0
20:11:29 Load Cash Item List, Type : 4, Index : 2, Amount : 1, UseTime : 0, Category : 0, Price : 10,SPOP : 0
20:11:29 Load Cash Item List, Type : 4, Index : 3, Amount : 1, UseTime : 0, Category : 0, Price : 10,SPOP : 0
20:11:29 Load Cash Item List, Type : 4, Index : 4, Amount : 1, UseTime : 0, Category : 0, Price : 10,SPOP : 0
20:11:29 Load Cash Item List, Type : 4, Index : 5, Amount : 1, UseTime : 0, Category : 0, Price : 11,SPOP : 0
20:11:29 Load Cash Item List, Type : 4, Index : 6, Amount : 1, UseTime : 0, Category : 0, Price : 16,SPOP : 0
20:11:29 Load Cash Item List, Type : 4, Index : 7, Amount : 1, UseTime : 0, Category : 0, Price : 11,SPOP : 0
20:11:29 Load Cash Item List, Type : 4, Index : 8, Amount : 1, UseTime : 0, Category : 0, Price : 12,SPOP : 0
20:11:29 Load Cash Item List, Type : 4, Index : 9, Amount : 1, UseTime : 0, Category : 0, Price : 12,SPOP : 0
20:11:29 Load Cash Item List, Type : 4, Index : 10, Amount : 1, UseTime : 0, Category : 0, Price : 11,SPOP : 0
20:11:29 Load Cash Item List, Type : 4, Index : 11, Amount : 1, UseTime : 0, Category : 0, Price : 13,SPOP : 0
20:11:29 Load Cash Item List, Type : 4, Index : 12, Amount : 1, UseTime : 0, Category : 0, Price : 12,SPOP : 0
20:11:29 Load Cash Item List, Type : 4, Index : 13, Amount : 1, UseTime : 0, Category : 0, Price : 14,SPOP : 0
20:11:29 Load Cash Item List, Type : 4, Index : 14, Amount : 1, UseTime : 0, Category : 0, Price : 14,SPOP : 0
20:11:29 Load Cash Item List, Type : 4, Index : 16, Amount : 1, UseTime : 0, Category : 0, Price : 16,SPOP : 0
20:11:29 Load Cash Item List, Type : 4, Index : 17, Amount : 1, UseTime : 0, Category : 0, Price : 19,SPOP : 0
20:11:29 Load Cash Item List, Type : 4, Index : 18, Amount : 1, UseTime : 0, Category : 0, Price : 21,SPOP : 0
20:11:29 Load Cash Item List, Type : 4, Index : 19, Amount : 1, UseTime : 0, Category : 0, Price : 19,SPOP : 0
20:11:29 Load Cash Item List, Type : 4, Index : 20, Amount : 1, UseTime : 0, Category : 0, Price : 24,SPOP : 0
20:11:29 Load Cash Item List, Type : 4, Index : 21, Amount : 1, UseTime : 0, Category : 0, Price : 27,SPOP : 0
20:11:29 Load Cash Item List, Type : 4, Index : 22, Amount : 1, UseTime : 0, Category : 0, Price : 28,SPOP : 0
20:11:29 Load Cash Item List, Type : 5, Index : 0, Amount : 1, UseTime : 0, Category : 0, Price : 12,SPOP : 0
20:11:29 Load Cash Item List, Type : 5, Index : 1, Amount : 1, UseTime : 0, Category : 0, Price : 12,SPOP : 0
20:11:29 Load Cash Item List, Type : 5, Index : 2, Amount : 1, UseTime : 0, Category : 0, Price : 12,SPOP : 0
20:11:29 Load Cash Item List, Type : 5, Index : 3, Amount : 1, UseTime : 0, Category : 0, Price : 12,SPOP : 0
20:11:29 Load Cash Item List, Type : 5, Index : 4, Amount : 1, UseTime : 0, Category : 0, Price : 12,SPOP : 0
20:11:29 Load Cash Item List, Type : 5, Index : 5, Amount : 1, UseTime : 0, Category : 0, Price : 12,SPOP : 0
20:11:29 Load Cash Item List, Type : 5, Index : 6, Amount : 1, UseTime : 0, Category : 0, Price : 12,SPOP : 0
20:11:29 Load Cash Item List, Type : 5, Index : 7, Amount : 1, UseTime : 0, Category : 0, Price : 10,SPOP : 0
20:11:29 Load Cash Item List, Type : 5, Index : 8, Amount : 1, UseTime : 0, Category : 0, Price : 14,SPOP : 0
20:11:29 Load Cash Item List, Type : 5, Index : 9, Amount : 1, UseTime : 0, Category : 0, Price : 18,SPOP : 0
20:11:29 Load Cash Item List, Type : 5, Index : 10, Amount : 1, UseTime : 0, Category : 0, Price : 18,SPOP : 0
20:11:29 Load Cash Item List, Type : 5, Index : 11, Amount : 1, UseTime : 0, Category : 0, Price : 22,SPOP : 0
20:11:29 Load Cash Item List, Type : 5, Index : 12, Amount : 1, UseTime : 0, Category : 0, Price : 26,SPOP : 0
20:11:29 Load Cash Item List, Type : 5, Index : 13, Amount : 1, UseTime : 0, Category : 0, Price : 26,SPOP : 0
20:11:29 Load Cash Item List, Type : 6, Index : 0, Amount : 1, UseTime : 0, Category : 0, Price : 10,SPOP : 0
20:11:29 Load Cash Item List, Type : 6, Index : 1, Amount : 1, UseTime : 0, Category : 0, Price : 10,SPOP : 0
20:11:29 Load Cash Item List, Type : 6, Index : 2, Amount : 1, UseTime : 0, Category : 0, Price : 10,SPOP : 0
20:11:29 Load Cash Item List, Type : 6, Index : 3, Amount : 1, UseTime : 0, Category : 0, Price : 10,SPOP : 0
20:11:29 Load Cash Item List, Type : 6, Index : 4, Amount : 1, UseTime : 0, Category : 0, Price : 10,SPOP : 0
20:11:29 Load Cash Item List, Type : 6, Index : 5, Amount : 1, UseTime : 0, Category : 0, Price : 12,SPOP : 0
20:11:29 Load Cash Item List, Type : 6, Index : 6, Amount : 1, UseTime : 0, Category : 0, Price : 12,SPOP : 0
20:11:29 Load Cash Item List, Type : 6, Index : 7, Amount : 1, UseTime : 0, Category : 0, Price : 12,SPOP : 0
20:11:29 Load Cash Item List, Type : 6, Index : 8, Amount : 1, UseTime : 0, Category : 0, Price : 11,SPOP : 0
20:11:29 Load Cash Item List, Type : 6, Index : 9, Amount : 1, UseTime : 0, Category : 0, Price : 12,SPOP : 0
20:11:29 Load Cash Item List, Type : 6, Index : 10, Amount : 1, UseTime : 0, Category : 0, Price : 11,SPOP : 0
20:11:29 Load Cash Item List, Type : 6, Index : 11, Amount : 1, UseTime : 0, Category : 0, Price : 10,SPOP : 0
20:11:29 Load Cash Item List, Type : 6, Index : 12, Amount : 1, UseTime : 0, Category : 0, Price : 13,SPOP : 0
20:11:29 Load Cash Item List, Type : 6, Index : 13, Amount : 1, UseTime : 0, Category : 0, Price : 15,SPOP : 0
20:11:29 Load Cash Item List, Type : 6, Index : 14, Amount : 1, UseTime : 0, Category : 0, Price : 15,SPOP : 0
20:11:29 Load Cash Item List, Type : 6, Index : 15, Amount : 1, UseTime : 0, Category : 0, Price : 18,SPOP : 0
20:11:29 Load Cash Item List, Type : 6, Index : 16, Amount : 1, UseTime : 0, Category : 0, Price : 13,SPOP : 0
20:11:29 Load Cash Item List, Type : 13, Index : 43, Amount : 0, UseTime : 60, Category : 3, Price : 2,SPOP : 1
20:11:29 Load Cash Item List, Type : 13, Index : 43, Amount : 0, UseTime : 1440, Category : 3, Price : 2,SPOP : 1
20:11:29 Load Cash Item List, Type : 13, Index : 43, Amount : 0, UseTime : 43200, Category : 3, Price : 2,SPOP : 1
20:11:29 Load Cash Item List, Type : 13, Index : 44, Amount : 0, UseTime : 60, Category : 3, Price : 2,SPOP : 3
20:11:29 Load Cash Item List, Type : 13, Index : 44, Amount : 0, UseTime : 1440, Category : 3, Price : 2,SPOP : 3
20:11:29 Load Cash Item List, Type : 13, Index : 44, Amount : 0, UseTime : 43200, Category : 3, Price : 2,SPOP : 3
20:11:29 Load Cash Item List, Type : 13, Index : 45, Amount : 0, UseTime : 60, Category : 3, Price : 2,SPOP : 3
20:11:29 Load Cash Item List, Type : 13, Index : 45, Amount : 0, UseTime : 1440, Category : 3, Price : 2,SPOP : 3
20:11:29 Load Cash Item List, Type : 13, Index : 45, Amount : 0, UseTime : 43200, Category : 3, Price : 2,SPOP : 3
20:11:29 Load Cash Item List, Type : 13, Index : 81, Amount : 0, UseTime : 60, Category : 3, Price : 1,SPOP : 3
20:11:29 Load Cash Item List, Type : 14, Index : 53, Amount : 1, UseTime : 0, Category : 3, Price : 1,SPOP : 0
20:11:29 Load Cash Item List, Type : 13, Index : 46, Amount : 1, UseTime : 0, Category : 3, Price : 1,SPOP : 0
20:11:29 Load Cash Item List, Type : 13, Index : 46, Amount : 10, UseTime : 0, Category : 3, Price : 1,SPOP : 0
20:11:29 Load Cash Item List, Type : 13, Index : 47, Amount : 1, UseTime : 0, Category : 3, Price : 1,SPOP : 0
20:11:29 Load Cash Item List, Type : 13, Index : 47, Amount : 10, UseTime : 0, Category : 3, Price : 1,SPOP : 0
20:11:29 Load Cash Item List, Type : 13, Index : 48, Amount : 1, UseTime : 0, Category : 3, Price : 1,SPOP : 0
20:11:29 Load Cash Item List, Type : 13, Index : 48, Amount : 10, UseTime : 0, Category : 3, Price : 2,SPOP : 0
20:11:29 Load Cash Item List, Type : 14, Index : 63, Amount : 10, UseTime : 0, Category : 3, Price : 5,SPOP : 0
20:11:29 Load Cash Item List, Type : 14, Index : 64, Amount : 10, UseTime : 0, Category : 3, Price : 5,SPOP : 0
20:11:29 Load Cash Item List, Type : 14, Index : 65, Amount : 10, UseTime : 0, Category : 3, Price : 5,SPOP : 0
20:11:29 Load Cash Item List, Type : 14, Index : 66, Amount : 10, UseTime : 0, Category : 3, Price : 5,SPOP : 0
20:11:29 Load Cash Item List, Type : 14, Index : 67, Amount : 10, UseTime : 0, Category : 3, Price : 5,SPOP : 0
20:11:29 Load Cash Item List, Type : 14, Index : 68, Amount : 10, UseTime : 0, Category : 3, Price : 5,SPOP : 0
20:11:29 Load Cash Item List, Type : 14, Index : 69, Amount : 10, UseTime : 0, Category : 3, Price : 5,SPOP : 0
20:11:29 Load Cash Item List, Type : 7, Index : 0, Amount : 1, UseTime : 0, Category : 2, Price : 8,SPOP : 0
20:11:29 Load Cash Item List, Type : 8, Index : 0, Amount : 1, UseTime : 0, Category : 2, Price : 8,SPOP : 0
20:11:29 Load Cash Item List, Type : 9, Index : 0, Amount : 1, UseTime : 0, Category : 2, Price : 8,SPOP : 0
20:11:29 Load Cash Item List, Type : 10, Index : 0, Amount : 1, UseTime : 0, Category : 2, Price : 8,SPOP : 0
20:11:29 Load Cash Item List, Type : 11, Index : 0, Amount : 1, UseTime : 0, Category : 2, Price : 8,SPOP : 0
20:11:29 Load Cash Item List, Type : 7, Index : 1, Amount : 1, UseTime : 0, Category : 2, Price : 8,SPOP : 0
20:11:29 Load Cash Item List, Type : 8, Index : 1, Amount : 1, UseTime : 0, Category : 2, Price : 8,SPOP : 0
20:11:29 Load Cash Item List, Type : 9, Index : 1, Amount : 1, UseTime : 0, Category : 2, Price : 8,SPOP : 0
20:11:29 Load Cash Item List, Type : 10, Index : 1, Amount : 1, UseTime : 0, Category : 2, Price : 8,SPOP : 0
20:11:29 Load Cash Item List, Type : 11, Index : 1, Amount : 1, UseTime : 0, Category : 2, Price : 8,SPOP : 0
20:11:29 Load Cash Item List, Type : 7, Index : 2, Amount : 1, UseTime : 0, Category : 2, Price : 8,SPOP : 0
20:11:29 Load Cash Item List, Type : 8, Index : 2, Amount : 1, UseTime : 0, Category : 2, Price : 8,SPOP : 0
20:11:29 Load Cash Item List, Type : 9, Index : 2, Amount : 1, UseTime : 0, Category : 2, Price : 8,SPOP : 0
20:11:29 Load Cash Item List, Type : 10, Index : 2, Amount : 1, UseTime : 0, Category : 2, Price : 8,SPOP : 0
20:11:29 Load Cash Item List, Type : 11, Index : 2, Amount : 1, UseTime : 0, Category : 2, Price : 8,SPOP : 0
20:11:29 Load Cash Item List, Type : 7, Index : 3, Amount : 1, UseTime : 0, Category : 2, Price : 8,SPOP : 0
20:11:29 Load Cash Item List, Type : 8, Index : 3, Amount : 1, UseTime : 0, Category : 2, Price : 8,SPOP : 0
20:11:29 Load Cash Item List, Type : 9, Index : 3, Amount : 1, UseTime : 0, Category : 2, Price : 8,SPOP : 0
20:11:29 Load Cash Item List, Type : 10, Index : 3, Amount : 1, UseTime : 0, Category : 2, Price : 8,SPOP : 0
20:11:29 Load Cash Item List, Type : 11, Index : 3, Amount : 1, UseTime : 0, Category : 2, Price : 8,SPOP : 0
20:11:29 Load Cash Item List, Type : 7, Index : 4, Amount : 1, UseTime : 0, Category : 2, Price : 7,SPOP : 0
20:11:29 Load Cash Item List, Type : 8, Index : 4, Amount : 1, UseTime : 0, Category : 2, Price : 7,SPOP : 0
20:11:29 Load Cash Item List, Type : 9, Index : 4, Amount : 1, UseTime : 0, Category : 2, Price : 7,SPOP : 0
20:11:29 Load Cash Item List, Type : 10, Index : 4, Amount : 1, UseTime : 0, Category : 2, Price : 7,SPOP : 0
20:11:29 Load Cash Item List, Type : 11, Index : 4, Amount : 1, UseTime : 0, Category : 2, Price : 7,SPOP : 0
20:11:29 Load Cash Item List, Type : 7, Index : 5, Amount : 1, UseTime : 0, Category : 2, Price : 7,SPOP : 0
20:11:29 Load Cash Item List, Type : 8, Index : 5, Amount : 1, UseTime : 0, Category : 2, Price : 7,SPOP : 0
20:11:29 Load Cash Item List, Type : 9, Index : 5, Amount : 1, UseTime : 0, Category : 2, Price : 7,SPOP : 0
20:11:29 Load Cash Item List, Type : 10, Index : 5, Amount : 1, UseTime : 0, Category : 2, Price : 7,SPOP : 0
20:11:29 Load Cash Item List, Type : 11, Index : 5, Amount : 1, UseTime : 0, Category : 2, Price : 7,SPOP : 0
20:11:29 Load Cash Item List, Type : 7, Index : 6, Amount : 1, UseTime : 0, Category : 2, Price : 7,SPOP : 0
20:11:29 Load Cash Item List, Type : 8, Index : 6, Amount : 1, UseTime : 0, Category : 2, Price : 7,SPOP : 0
20:11:29 Load Cash Item List, Type : 9, Index : 6, Amount : 1, UseTime : 0, Category : 2, Price : 7,SPOP : 0
20:11:29 Load Cash Item List, Type : 10, Index : 6, Amount : 1, UseTime : 0, Category : 2, Price : 7,SPOP : 0
20:11:29 Load Cash Item List, Type : 11, Index : 6, Amount : 1, UseTime : 0, Category : 2, Price : 7,SPOP : 0
20:11:29 Load Cash Item List, Type : 7, Index : 7, Amount : 1, UseTime : 0, Category : 2, Price : 7,SPOP : 0
20:11:29 Load Cash Item List, Type : 8, Index : 7, Amount : 1, UseTime : 0, Category : 2, Price : 7,SPOP : 0
20:11:29 Load Cash Item List, Type : 9, Index : 7, Amount : 1, UseTime : 0, Category : 2, Price : 7,SPOP : 0
20:11:29 Load Cash Item List, Type : 10, Index : 7, Amount : 1, UseTime : 0, Category : 2, Price : 7,SPOP : 0
20:11:29 Load Cash Item List, Type : 11, Index : 7, Amount : 1, UseTime : 0, Category : 2, Price : 7,SPOP : 0
20:11:29 Load Cash Item List, Type : 7, Index : 8, Amount : 1, UseTime : 0, Category : 2, Price : 7,SPOP : 0
20:11:29 Load Cash Item List, Type : 8, Index : 8, Amount : 1, UseTime : 0, Category : 2, Price : 7,SPOP : 0
20:11:29 Load Cash Item List, Type : 9, Index : 8, Amount : 1, UseTime : 0, Category : 2, Price : 7,SPOP : 0
20:11:29 Load Cash Item List, Type : 10, Index : 8, Amount : 1, UseTime : 0, Category : 2, Price : 7,SPOP : 0
20:11:29 Load Cash Item List, Type : 11, Index : 8, Amount : 1, UseTime : 0, Category : 2, Price : 7,SPOP : 0
20:11:29 Load Cash Item List, Type : 7, Index : 9, Amount : 1, UseTime : 0, Category : 2, Price : 9,SPOP : 0
20:11:29 Load Cash Item List, Type : 8, Index : 9, Amount : 1, UseTime : 0, Category : 2, Price : 9,SPOP : 0
20:11:29 Load Cash Item List, Type : 9, Index : 9, Amount : 1, UseTime : 0, Category : 2, Price : 9,SPOP : 0
20:11:29 Load Cash Item List, Type : 10, Index : 9, Amount : 1, UseTime : 0, Category : 2, Price : 9,SPOP : 0
20:11:29 Load Cash Item List, Type : 11, Index : 9, Amount : 1, UseTime : 0, Category : 2, Price : 9,SPOP : 0
20:11:29 Load Cash Item List, Type : 7, Index : 10, Amount : 1, UseTime : 0, Category : 2, Price : 9,SPOP : 0
20:11:29 Load Cash Item List, Type : 8, Index : 10, Amount : 1, UseTime : 0, Category : 2, Price : 9,SPOP : 0
20:11:29 Load Cash Item List, Type : 9, Index : 10, Amount : 1, UseTime : 0, Category : 2, Price : 9,SPOP : 0
20:11:29 Load Cash Item List, Type : 10, Index : 10, Amount : 1, UseTime : 0, Category : 2, Price : 9,SPOP : 0
20:11:29 Load Cash Item List, Type : 11, Index : 10, Amount : 1, UseTime : 0, Category : 2, Price : 9,SPOP : 0
20:11:29 Load Cash Item List, Type : 7, Index : 11, Amount : 1, UseTime : 0, Category : 2, Price : 9,SPOP : 0
20:11:29 Load Cash Item List, Type : 8, Index : 11, Amount : 1, UseTime : 0, Category : 2, Price : 9,SPOP : 0
20:11:29 Load Cash Item List, Type : 9, Index : 11, Amount : 1, UseTime : 0, Category : 2, Price : 9,SPOP : 0
20:11:29 Load Cash Item List, Type : 10, Index : 11, Amount : 1, UseTime : 0, Category : 2, Price : 9,SPOP : 0
20:11:29 Load Cash Item List, Type : 11, Index : 11, Amount : 1, UseTime : 0, Category : 2, Price : 9,SPOP : 0
20:11:29 Load Cash Item List, Type : 7, Index : 12, Amount : 1, UseTime : 0, Category : 2, Price : 7,SPOP : 0
20:11:29 Load Cash Item List, Type : 8, Index : 12, Amount : 1, UseTime : 0, Category : 2, Price : 7,SPOP : 0
20:11:29 Load Cash Item List, Type : 9, Index : 12, Amount : 1, UseTime : 0, Category : 2, Price : 7,SPOP : 0
20:11:29 Load Cash Item List, Type : 10, Index : 12, Amount : 1, UseTime : 0, Category : 2, Price : 7,SPOP : 0
20:11:29 Load Cash Item List, Type : 11, Index : 12, Amount : 1, UseTime : 0, Category : 2, Price : 7,SPOP : 0
20:11:29 Load Cash Item List, Type : 7, Index : 13, Amount : 1, UseTime : 0, Category : 2, Price : 8,SPOP : 0
20:11:29 Load Cash Item List, Type : 8, Index : 13, Amount : 1, UseTime : 0, Category : 2, Price : 8,SPOP : 0
20:11:29 Load Cash Item List, Type : 9, Index : 13, Amount : 1, UseTime : 0, Category : 2, Price : 8,SPOP : 0
20:11:29 Load Cash Item List, Type : 10, Index : 13, Amount : 1, UseTime : 0, Category : 2, Price : 8,SPOP : 0
20:11:29 Load Cash Item List, Type : 11, Index : 13, Amount : 1, UseTime : 0, Category : 2, Price : 8,SPOP : 0
20:11:29 Load Cash Item List, Type : 7, Index : 14, Amount : 1, UseTime : 0, Category : 2, Price : 6,SPOP : 0
20:11:29 Load Cash Item List, Type : 8, Index : 14, Amount : 1, UseTime : 0, Category : 2, Price : 6,SPOP : 0
20:11:29 Load Cash Item List, Type : 9, Index : 14, Amount : 1, UseTime : 0, Category : 2, Price : 6,SPOP : 0
20:11:29 Load Cash Item List, Type : 10, Index : 14, Amount : 1, UseTime : 0, Category : 2, Price : 6,SPOP : 0
20:11:29 Load Cash Item List, Type : 11, Index : 14, Amount : 1, UseTime : 0, Category : 2, Price : 6,SPOP : 0
20:11:29 Load Cash Item List, Type : 8, Index : 15, Amount : 1, UseTime : 0, Category : 2, Price : 13,SPOP : 0
20:11:29 Load Cash Item List, Type : 9, Index : 15, Amount : 1, UseTime : 0, Category : 2, Price : 13,SPOP : 0
20:11:29 Load Cash Item List, Type : 10, Index : 15, Amount : 1, UseTime : 0, Category : 2, Price : 13,SPOP : 0
20:11:29 Load Cash Item List, Type : 11, Index : 15, Amount : 1, UseTime : 0, Category : 2, Price : 13,SPOP : 0
20:11:29 Load Cash Item List, Type : 7, Index : 16, Amount : 1, UseTime : 0, Category : 2, Price : 12,SPOP : 0
20:11:29 Load Cash Item List, Type : 8, Index : 16, Amount : 1, UseTime : 0, Category : 2, Price : 12,SPOP : 0
20:11:29 Load Cash Item List, Type : 9, Index : 16, Amount : 1, UseTime : 0, Category : 2, Price : 12,SPOP : 0
20:11:29 Load Cash Item List, Type : 10, Index : 16, Amount : 1, UseTime : 0, Category : 2, Price : 12,SPOP : 0
20:11:29 Load Cash Item List, Type : 11, Index : 16, Amount : 1, UseTime : 0, Category : 2, Price : 12,SPOP : 0
20:11:29 Load Cash Item List, Type : 7, Index : 17, Amount : 1, UseTime : 0, Category : 2, Price : 15,SPOP : 0
